"Term","Importance"
"fourteenth",0
"fowl",0
"fox",0
"franci",0
"francisand",0
"francoi",0
"frank",0
"franoi",0
"fraud",0
"fraught",0
"frederick",0
"freehold",0
"frenchman",0
"frere",0
"friday",0
"friend",0
"friendli",0
"fring",0
"fro",0
"front",0
"frontag",0
"frontenac",0
"frontier",0
"frozen",0
"frres",0
"fruit",0
"fuca",0
"fuel",0
"fugit",0
"fulfil",0
"function",0
"fur",0
"furbear",0
"gabriel",0
"game",0
"garden",0
"garri",0
"garrioch",0
"gather",0
"gave",0
"generos",0
"generous",0
"genese",0
"genl",0
"gentlemen",0
"geo",0
"georgia",0
"georgii",0
"georgina",0
"gibson",0
"giroux",0
"givin",0
"glad",0
"gladwin",0
"glanc",0
"gloucest",0
"goe",0
"golden",0
"goldi",0
"gone",0
"goodwil",0
"goodwin",0
"gordon",0
"gore",0
"got",0
"govr",0
"grade",0
"grain",0
"grante",0
"gras",0
"grasp",0
"grass",0
"grate",0
"gratifi",0
"gratitud",0
"gratuiti",0
"grave",0
"greater",0
"greed",0
"green",0
"grenada",0
"grenadin",0
"grew",0
"grey",0
"grievanc",0
"grondin",0
"gros",0
"gross",0
"groundless",0
"group",0
"guarante",0
"guard",0
"guardian",0
"guid",0
"gulf",0
"gull",0
"gulli",0
"gulph",0
"gunter",0
"guy",0
"habitat",0
"habour",0
"hach",0
"hadley",0
"haileyburi",0
"haldimand",0
"halfbre",0
"halfpast",0
"haliburton",0
"halifax",0
"hall",0
"hamilton",0
"handmil",0
"handsaw",0
"handsom",0
"har",0
"hard",0
"hardship",0
"hare",0
"harmless",0
"harmoni",0
"harri",0
"hast",0
"hatchet",0
"hayland",0
"hazard",0
"headman",0
"headquart",0
"headwat",0
"health",0
"hear",0
"heart",0
"heartili",0
"heaven",0
"heavi",0
"heightofland",0
"henceforth",0
"herbert",0
"hereinabov",0
"heron",0
"hesit",0
"hess",0
"heywood",0
"hickori",0
"hierarchi",0
"higher",0
"hill",0
"hillock",0
"himthi",0
"hinder",0
"hindranc",0
"hitherto",0
"hoe",0
"hog",0
"hole",0
"holiday",0
"holland",0
"holm",0
"hon",0
"hook",0
"hope",0
"hopson",0
"hors",0
"horsepow",0
"hospit",0
"hostag",0
"hostil",0
"hour",0
"houseboat",0
"howard",0
"humbl",0
"hunter",0
"hurri",0
"hymn",0
"ice",0
"idea",0
"ideal",0
"idem",0
"ident",0
"idl",0
"idowekesi",0
"ill",0
"illdispos",0
"imaginari",0
"impedi",0
"imperfect",0
"implement",0
"impolit",0
"impos",0
"imposit",0
"impoverish",0
"impow",0
"impress",0
"inaccess",0
"inadvert",0
"inasmuch",0
"incid",0
"inclement",0
"inclin",0
"inclus",0
"inconsider",0
"inconsist",0
"incorpor",0
"incur",0
"inde",0
"indemnifi",0
"indetermin",0
"indiand",0
"indic",0
"indig",0
"indirect",0
"indisposit",0
"indulg",0
"industri",0
"infer",0
"influenti",0
"inherit",0
"initi",0
"injur",0
"injuri",0
"inland",0
"inlet",0
"innenew",0
"innumer",0
"insert",0
"insist",0
"inspect",0
"instanc",0
"instant",0
"instead",0
"institut",0
"insult",0
"intellect",0
"intellig",0
"intent",0
"interchang",0
"intercours",0
"interf",0
"interprovinci",0
"interrupt",0
"interv",0
"interven",0
"interview",0
"intim",0
"intitul",0
"intox",0
"invalid",0
"inventori",0
"invest",0
"investig",0
"invidi",0
"inviol",0
"invit",0
"involv",0
"inward",0
"iron",0
"ironsid",0
"ironwood",0
"irregular",0
"irrespect",0
"isaac",0
"iserhoff",0
"ishkaqua",0
"islet",0
"isol",0
"item",0
"itmi",0
"iuinway",0
"jabez",0
"jackhead",0
"jacob",0
"jaj",0
"jamess",0
"januari",0
"jarvai",0
"jaspar",0
"jealous",0
"jealousi",0
"jean",0
"jeremiah",0
"jerri",0
"jesus",0
"job",0
"joe",0
"johnson",0
"johnstown",0
"jone",0
"juan",0
"judg",0
"judicatur",0
"judici",0
"jurisdict",0
"justifi",0
"kabratsiwaybiyeb",0
"kageshewawetung",0
"kahnahwahkeeweenin",0
"kakeenawup",0
"kakekapenai",0
"kakekijick",0
"kakiiwistahaw",0
"kakishiway",0
"kamenjonweney",0
"kanacatoos",0
"kaneonuskatew",0
"kanestio",0
"kaquaquakechewaig",0
"kaqueticum",0
"katchang",0
"kautabus",0
"kawahkitahquebi",0
"kawey",0
"kawwahkitahqubi",0
"keen",0
"keeshkewanbik",0
"keewatin",0
"kempenfelt",0
"kenneth",0
"kenogami",0
"kenonec",0
"kenora",0
"keokous",0
"kept",0
"kerebesquashes",0
"ketchegam",0
"kettl",0
"keweetahquunnayash",0
"kewetayash",0
"kig",0
"kiisicawahchuck",0
"kiminitiquia",0
"kinaybicoinini",0
"kincardin",0
"kindest",0
"kingston",0
"kinosayo",0
"kitchepossigyn",0
"kitchesagi",0
"kitchi",0
"kiwaish",0
"klock",0
"knagg",0
"knew",0
"kotanch",0
"kouss",0
"kuskeetewmuscoomusqua",0
"labour",0
"labrador",0
"lac",0
"lack",0
"lacomb",0
"laden",0
"ladi",0
"laflech",0
"lagoon",0
"lahav",0
"laird",0
"lamabinicon",0
"largest",0
"lastment",0
"latchford",0
"later",0
"latitud",0
"laurent",0
"lawmak",0
"leader",0
"leagu",0
"learn",0
"least",0
"lebrecqu",0
"led",0
"leech",0
"legal",0
"legisl",0
"length",0
"les",0
"lesser",0
"lessey",0
"lestock",0
"let",0
"letter",0
"liard",0
"liber",0
"liberti",0
"licenc",0
"lien",0
"lieut",0
"lieutenantgovernor",0
"life",0
"light",0
"likewis",0
"lime",0
"limitsal",0
"lincoln",0
"link",0
"liskeard",0
"list",0
"listen",0
"litani",0
"livelihood",0
"loch",0
"lockhart",0
"lockheart",0
"lodg",0
"lofti",0
"log",0
"london",0
"longitud",0
"longueil",0
"look",0
"lookedfor",0
"lordship",0
"lorett",0
"loron",0
"loser",0
"loss",0
"lot",0
"lothrop",0
"loucheux",0
"loud",0
"loui",0
"louisbourg",0
"love",0
"low",0
"lower",0
"loyalti",0
"lth",0
"lucki",0
"lucrat",0
"luke",0
"lunenbourg",0
"lunenburg",0
"lyon",0
"macdonald",0
"machin",0
"mack",0
"mackenzi",0
"macleod",0
"macmartin",0
"macnamara",0
"macra",0
"madelain",0
"maganetawang",0
"magisteri",0
"magna",0
"magnific",0
"magousseihigan",0
"mailcarri",0
"mainland",0
"mainten",0
"mair",0
"maishequonggai",0
"maisquaso",0
"majti",0
"malcolm",0
"malcom",0
"male",0
"manatoulin",0
"manifest",0
"manitonob",0
"manitonobi",0
"manitoulin",0
"manitowan",0
"manitshains",0
"mantiwan",0
"manufactur",0
"mapl",0
"maquamiss",0
"march",0
"margin",0
"mari",0
"marlborough",0
"marten",0
"martin",0
"masahkeeyash",0
"mashekyash",0
"maskigonc",0
"maskinong",0
"mass",0
"massachusett",0
"master",0
"masteri",0
"matachewan",0
"match",0
"matcheda",0
"matchedash",0
"materi",0
"mattagami",0
"mattawa",0
"matthey",0
"mattotow",0
"mauripa",0
"mayb",0
"mayest",0
"mayn",0
"mccaig",0
"mccool",0
"mccrimmon",0
"mcdermot",0
"mcdonald",0
"mcdougal",0
"mcfadden",0
"mckay",0
"mckenna",0
"mckenzi",0
"mclean",0
"mcleod",0
"mcphee",0
"mcpherson",0
"meant",0
"meantim",0
"measur",0
"mechan",0
"mediat",0
"medic",0
"medicin",0
"medit",0
"meemay",0
"meganumb",0
"meindl",0
"meki",0
"memorandum",0
"mentionedth",0
"merchand",0
"mere",0
"meridian",0
"messag",0
"messeng",0
"messesagey",0
"messieur",0
"messisagu",0
"messr",0
"metagami",0
"metal",0
"method",0
"methodist",0
"metigomin",0
"metwichewin",0
"mexico",0
"meynominey",0
"miami",0
"michel",0
"michigan",0
"michilimacinac",0
"michilimainac",0
"michilimakinak",0
"michipicoten",0
"michipicoton",0
"mick",0
"middl",0
"midland",0
"midst",0
"migrat",0
"mill",0
"miller",0
"milligan",0
"minahequosi",0
"miner",0
"mingl",0
"ministr",0
"minor",0
"minut",0
"minwapapenass",0
"mir",0
"misadventur",0
"misconcept",0
"misdemeanour",0
"mishemuckqua",0
"mishequanga",0
"mishequonga",0
"mishimuckqua",0
"mishoquet",0
"mishoquetto",0
"miskookenew",0
"mispris",0
"misquuckkey",0
"miss",0
"missabay",0
"missinaibi",0
"missionari",0
"missisaga",0
"missisagua",0
"mississaga",0
"mississagua",0
"mississauga",0
"mississippi",0
"mistawasi",0
"misunderstand",0
"mix",0
"mode",0
"moder",0
"moisan",0
"mokeetchiwan",0
"moment",0
"monday",0
"monopol",0
"monopoli",0
"monsieur",0
"montizambert",0
"monument",0
"moonia",0
"moos",0
"moosone",0
"morleyvill",0
"morn",0
"morrow",0
"mother",0
"motiv",0
"mottotow",0
"mountain",0
"move",0
"mowat",0
"mower",0
"mowingmachin",0
"mshikinaibik",0
"muckata",0
"muckatamishaquet",0
"mud",0
"mukatwokijigo",0
"murder",0
"muskoka",0
"musquaki",0
"must",0
"mutual",0
"nacawagan",0
"naganseway",0
"nahkeequannayyash",0
"nahweekeesickquahyash",0
"naibenessem",0
"naishconteong",0
"naiwaudaigezhik",0
"namassin",0
"nanaughkawestrawr",0
"nanawananaw",0
"nannibosur",0
"naoquagabo",0
"nashakepenai",0
"nathaniel",0
"nativ",0
"nattoton",0
"naudgewaek",0
"navi",0
"navig",0
"nawacamigo",0
"nawakeshecom",0
"nawash",0
"ndli",0
"neac",0
"nebenaigoch",0
"necessarysuch",0
"neck",0
"need",0
"negig",0
"neglect",0
"negou",0
"negro",0
"neighbor",0
"neighbour",0
"neighbourhood",0
"neither",0
"nekickshegesh",0
"nelson",0
"nepean",0
"nepigon",0
"ness",0
"nessinassung",0
"nevertheless",0
"newatchkigigswab",0
"newfoundland",0
"newli",0
"nextand",0
"nibinowinin",0
"niboirinin",0
"nichola",0
"nigh",0
"night",0
"niham",0
"nineteen",0
"nineteenth",0
"ninetyeight",0
"ninetyf",0
"ninetyfour",0
"ninetynin",0
"ninetyon",0
"ninetyseven",0
"ninetysix",0
"ninetythre",0
"ninetytwo",0
"ninth",0
"nipigon",0
"nipiss",0
"nochemowena",0
"nomin",0
"nonalien",0
"noncommiss",0
"none",0
"noninterfer",0
"nonpluss",0
"nontreati",0
"noon",0
"norbert",0
"norman",0
"norridgwolk",0
"northernmost",0
"northumberland",0
"northwestern",0
"norway",0
"note",0
"noth",0
"notic",0
"notion",0
"nottawaysagu",0
"nottoway",0
"notwithstand",0
"nourish",0
"nov",0
"nowher",0
"numer",0
"nun",0
"nwt",0
"obedi",0
"object",0
"objection",0
"oblat",0
"obligatori",0
"oblivion",0
"obstin",0
"obstruct",0
"occasion",0
"occup",0
"occur",0
"ocean",0
"ocheek",0
"oclock",0
"odd",0
"offenc",0
"offer",0
"offset",0
"offshoot",0
"ofour",0
"often",0
"ogawaminang",0
"oil",0
"ojibbeway",0
"ojibeway",0
"ojibway",0
"okemahb",0
"okemapen",0
"okemapeness",0
"okickandawt",0
"older",0
"oliv",0
"omakess",0
"omi",0
"onasburg",0
"onehalf",0
"onequart",0
"oner",0
"oningegun",0
"onnusseraqueta",0
"ont",0
"ooskinegisk",0
"oozawekwun",0
"opetequoyaws",0
"opetiguoyaws",0
"opinion",0
"opportun",0
"oppos",0
"option",0
"oratori",0
"ordain",0
"ordin",0
"ordinari",0
"ordinarili",0
"ore",0
"organ",0
"orphan",0
"osawip",0
"osenego",0
"osnaburg",0
"ostama",0
"ostrand",0
"oswego",0
"outlook",0
"outpost",0
"outsid",0
"oven",0
"overland",0
"overlook",0
"overtaken",0
"owner",0
"oxen",0
"oxford",0
"pacif",0
"pacquet",0
"paddl",0
"page",0
"pagitaniquatoib",0
"pahtosh",0
"paimoquonaishgung",0
"pain",0
"paint",0
"pakeitchewans",0
"pakquan",0
"pamequonaishcung",0
"pamequonaisheug",0
"panaissi",0
"pani",0
"papasains",0
"papaway",0
"paper",0
"papewaun",0
"paqwatchinini",0
"paragraph",0
"paragrapha",0
"parallel",0
"pardon",0
"parent",0
"pari",0
"parish",0
"park",0
"parkinson",0
"parliament",0
"parsonag",0
"partridg",0
"pascal",0
"passag",0
"patequan",0
"patern",0
"path",0
"patienc",0
"patricia",0
"patterson",0
"paukumjeesenaneseepe",0
"paul",0
"pawbetang",0
"pawiss",0
"payabl",0
"payenanassin",0
"payentanassin",0
"paylist",0
"peaceabl",0
"peandechat",0
"peapamaw",0
"peasanish",0
"peculiar",0
"pecuniarili",0
"pedlar",0
"pedley",0
"peeketay",0
"peetawtick",0
"peewahrooweenin",0
"peigan",0
"pelham",0
"pember",0
"pemekunawassigai",0
"pemuseh",0
"penatouch",0
"penebewabecong",0
"penessiwagum",0
"penetangueshin",0
"penetanguishin",0
"penetangushen",0
"penetangushin",0
"penetr",0
"peninsula",0
"penobscot",0
"pentchartain",0
"pepper",0
"peppercorn",0
"peregrin",0
"perhap",0
"perman",0
"permit",0
"personnel",0
"perth",0
"pestil",0
"peter",0
"peterborough",0
"petit",0
"phthisi",0
"physic",0
"physician",0
"pic",0
"piegan",0
"pigeon",0
"pike",0
"pile",0
"pin",0
"pine",0
"pinins",0
"pink",0
"pipeston",0
"pisequinip",0
"pishikins",0
"pisqua",0
"pissin",0
"pither",0
"piti",0
"pitsaw",0
"pitt",0
"plain",0
"plan",0
"plantat",0
"pleas",0
"pleasant",0
"pleasur",0
"pledg",0
"plenti",0
"plong",0
"plot",0
"plough",0
"plunder",0
"pokquawr",0
"pole",0
"polic",0
"polici",0
"polit",0
"politician",0
"pondiac",0
"ponekeosh",0
"poor",0
"poplar",0
"popul",0
"porcupin",0
"port",0
"posit",0
"possessor",0
"postmark",0
"postpon",0
"potakquan",0
"potato",0
"pott",0
"pottawatami",0
"pottowatomi",0
"pouana",0
"poverti",0
"powder",0
"powtawatami",0
"prairi",0
"pratt",0
"pray",0
"prayer",0
"preced",0
"precious",0
"prefer",0
"prejud",0
"prejudic",0
"preliminari",0
"presbyteri",0
"prescrib",0
"press",0
"presum",0
"pretenc",0
"pretend",0
"pretti",0
"prevail",0
"previous",0
"priest",0
"princ",0
"principl",0
"print",0
"prior",0
"prison",0
"privat",0
"pro",0
"procedur",0
"proclam",0
"procur",0
"product",0
"profess",0
"profound",0
"programm",0
"progress",0
"project",0
"promin",0
"promot",0
"pronounc",0
"proof",0
"proportion",0
"proposit",0
"proprietari",0
"prospect",0
"prosper",0
"proud",0
"provench",0
"provinci",0
"proviso",0
"provost",0
"puan",0
"publick",0
"publish",0
"punctual",0
"punininc",0
"pupil",0
"purcheas",0
"pursuit",0
"puscoo",0
"push",0
"putt",0
"qacloch",0
"quaikeegon",0
"qualiti",0
"quappell",0
"quarrel",0
"quarter",0
"quarterpast",0
"quatchequan",0
"quekijick",0
"quenepenon",0
"quick",0
"quill",0
"quilland",0
"quint",0
"quinz",0
"quise",0
"quit",0
"quitrent",0
"quot",0
"rabbit",0
"rae",0
"rain",0
"raini",0
"rainstorm",0
"rama",0
"ramsden",0
"ranch",0
"rang",0
"ranger",0
"rank",0
"rankin",0
"rare",0
"rata",0
"rate",0
"ratif",0
"ravin",0
"rawdon",0
"rdli",0
"reach",0
"readi",0
"readili",0
"real",0
"realiz",0
"realm",0
"reap",0
"reaper",0
"rear",0
"reassembl",0
"recent",0
"recept",0
"recess",0
"recit",0
"recognit",0
"recompens",0
"recours",0
"rectangl",0
"redeem",0
"redress",0
"reduc",0
"reduct",0
"reestablish",0
"refer",0
"refug",0
"refus",0
"regard",0
"regi",0
"regiment",0
"regina",0
"regist",0
"regni",0
"regret",0
"reid",0
"reiter",0
"relat",0
"reli",0
"relianc",0
"relief",0
"reliev",0
"religi",0
"religion",0
"remark",0
"rememb",0
"remitt",0
"remonstr",0
"remot",0
"remov",0
"remuner",0
"rendezv",0
"renew",0
"renfrew",0
"renunci",0
"repair",0
"repeat",0
"replac",0
"repli",0
"repos",0
"represent",0
"requisit",0
"resembl",0
"residu",0
"resolut",0
"resort",0
"resourc",0
"respectmi",0
"restitut",0
"restrict",0
"result",0
"resum",0
"retain",0
"retroact",0
"rev",0
"reveng",0
"revenu",0
"rever",0
"reverend",0
"revillon",0
"revis",0
"reward",0
"rice",0
"richard",0
"ride",0
"ridg",0
"rifl",0
"righteous",0
"rise",0
"rivir",0
"robberi",0
"robert",0
"robillard",0
"robinsonhuron",0
"robinsonsuperior",0
"rock",0
"roman",0
"rong",0
"room",0
"root",0
"roseau",0
"rosier",0
"ross",0
"rough",0
"rout",0
"row",0
"rsc",0
"ruin",0
"rule",0
"rundl",0
"russeau",0
"saanich",0
"sabl",0
"sachigo",0
"sacr",0
"sacrif",0
"sae",0
"safe",0
"safeguard",0
"saganash",0
"sagawsouai",0
"sagetch",0
"sagu",0
"sailboat",0
"saint",0
"sake",0
"saki",0
"salari",0
"salteaux",0
"salvag",0
"samuel",0
"sanction",0
"sand",0
"sandi",0
"sandwich",0
"sang",0
"sanguaarum",0
"sapplic",0
"sarce",0
"satisfactori",0
"saugeen",0
"sauk",0
"saukin",0
"sault",0
"sawainchik",0
"scale",0
"scarc",0
"scatter",0
"schloster",0
"schoolhous",0
"schooner",0
"scott",0
"scrip",0
"scrofula",0
"scyth",0
"sea",0
"seam",0
"search",0
"seat",0
"sec",0
"secretari",0
"see",0
"seed",0
"seedgrain",0
"seek",0
"seen",0
"seiz",0
"selfsupport",0
"send",0
"seneca",0
"senior",0
"sens",0
"sentenc",0
"sentiment",0
"separ",0
"seri",0
"serpent",0
"servant",0
"sett",0
"seul",0
"seventeen",0
"seventeenth",0
"seventh",0
"seventyeight",0
"seventyfour",0
"seventynin",0
"seventyon",0
"seventythre",0
"seventytwo",0
"severalti",0
"severn",0
"seybold",0
"seymour",0
"sgd",0
"shabokishick",0
"shaioukima",0
"shallow",0
"share",0
"shashawinibisi",0
"shawandai",0
"shawanes",0
"shawanipiniss",0
"shawenakeshick",0
"shawenakishick",0
"shawnes",0
"shawonebin",0
"shebawenan",0
"shebesh",0
"shed",0
"sheet",0
"shelageshick",0
"shell",0
"shemeket",0
"shenaoquom",0
"shenetahguw",0
"sherlock",0
"shewitagan",0
"shinguacous",0
"ship",0
"shipwreck",0
"shoal",0
"short",0
"shot",0
"shown",0
"sicama",0
"sifton",0
"silver",0
"simon",0
"simpl",0
"simpli",0
"simpson",0
"simpsonand",0
"sinc",0
"sinclair",0
"sing",0
"singl",0
"sinuos",0
"sirw",0
"sister",0
"sit",0
"site",0
"sixmil",0
"sixpenc",0
"sixteen",0
"sixteenth",0
"sixtieth",0
"sixtychain",0
"sixtyfour",0
"sixtynin",0
"sixtyon",0
"sixtysix",0
"sixtythre",0
"sixtytwo",0
"size",0
"sketch",0
"skil",0
"skill",0
"skin",0
"skunk",0
"slight",0
"slow",0
"smallpox",0
"smith",0
"smoke",0
"snake",0
"snow",0
"snyder",0
"socal",0
"societi",0
"soever",0
"soldier",0
"solicit",0
"solicitor",0
"solitud",0
"sombra",0
"someon",0
"someth",0
"sometim",0
"somewhat",0
"sooner",0
"sot",0
"sought",0
"soul",0
"sourc",0
"souri",0
"sousonc",0
"sousons",0
"southeastern",0
"southeastward",0
"southforti",0
"southward",0
"southwestern",0
"southwesternmost",0
"southwestward",0
"souwarraghijojiana",0
"sovereignti",0
"sow",0
"space",0
"spade",0
"spanish",0
"speak",0
"specifi",0
"speech",0
"speechmak",0
"speed",0
"speedi",0
"spend",0
"spent",0
"spirit",0
"splendid",0
"split",0
"spoke",0
"spoken",0
"spokesman",0
"sport",0
"sportsmen",0
"spot",0
"spragg",0
"spread",0
"squirrel",0
"stabil",0
"staff",0
"staid",0
"stake",0
"stalwart",0
"stand",0
"stanley",0
"starvat",0
"statement",0
"station",0
"statu",0
"statur",0
"statut",0
"statutori",0
"stay",0
"stead",0
"steamer",0
"step",0
"sterl",0
"still",0
"stli",0
"stock",0
"stockrais",0
"stone",0
"stoni",0
"stop",0
"store",0
"storey",0
"stori",0
"storm",0
"stormbound",0
"stormi",0
"stoughton",0
"straggler",0
"street",0
"streight",0
"strength",0
"stress",0
"stretch",0
"strike",0
"strip",0
"stroud",0
"struck",0
"sturgeon",0
"style",0
"subaltern",0
"subordin",0
"subscript",0
"subsequ",0
"subsidi",0
"subsist",0
"success",0
"sucker",0
"sudburi",0
"sue",0
"suffer",0
"suffic",0
"suffici",0
"suggest",0
"suicid",0
"summari",0
"summer",0
"summit",0
"summon",0
"sunday",0
"sundri",0
"superintendentgener",0
"superior",0
"supplementari",0
"support",0
"suppos",0
"supt",0
"sure",0
"surpris",0
"surround",0
"surveyor",0
"susquehana",0
"sustain",0
"swain",0
"swamp",0
"swampi",0
"swan",0
"swift",0
"syllab",0
"sympathi",0
"system",0
"tabandan",0
"tabeau",0
"tabendau",0
"tach",0
"taciturn",0
"tact",0
"tagawinini",0
"taibosegai",0
"tail",0
"talbot",0
"talk",0
"talon",0
"tapastanum",0
"taquahtagama",0
"tarsatur",0
"task",0
"tatnam",0
"tax",0
"taxat",0
"taylor",0
"team",0
"tecumagawsi",0
"teechamitsa",0
"teepe",0
"telegraph",0
"tell",0
"temagami",0
"tempor",0
"tend",0
"tenement",0
"tenor",0
"teppais",0
"termin",0
"testifi",0
"testimoni",0
"thame",0
"thank",0
"thee",0
"thenceforth",0
"thereabout",0
"therebi",0
"thereofand",0
"thereout",0
"therewith",0
"thessalon",0
"thick",0
"thickfoot",0
"thirdkitcheposkissegan",0
"thirteen",0
"thirtyeight",0
"thirtyeighth",0
"thirtyfirst",0
"thirtyfour",0
"thirtyseventh",0
"thirtysix",0
"thli",0
"tho",0
"thoma",0
"thorough",0
"thou",0
"though",0
"threequart",0
"threw",0
"thro",0
"thrown",0
"thursday",0
"thus",0
"tide",0
"tie",0
"till",0
"timiskam",0
"tire",0
"toaccompani",0
"tobacco",0
"tobago",0
"token",0
"tom",0
"tongu",0
"toronto",0
"tot",0
"total",0
"totomenci",0
"totominai",0
"touch",0
"touchwood",0
"toward",0
"town",0
"track",0
"tractor",0
"trader",0
"tradit",0
"traffic",0
"traffick",0
"trail",0
"train",0
"tranquil",0
"transact",0
"transcontinent",0
"translat",0
"transmit",0
"transmittedand",0
"transport",0
"trapper",0
"travers",0
"treacheri",0
"treason",0
"treatment",0
"tremayn",0
"trend",0
"trent",0
"trespass",0
"tri",0
"trial",0
"trifl",0
"trip",0
"tripmen",0
"troop",0
"trout",0
"truck",0
"truckhous",0
"trudel",0
"true",0
"trunk",0
"tuesday",0
"tuli",0
"tummago",0
"turbul",0
"turn",0
"turquetil",0
"twelfh",0
"twelfth",0
"twentieth",0
"twentychain",0
"twentyeight",0
"twentyfifth",0
"twentyfour",0
"twentyfourth",0
"twentymil",0
"twentyninth",0
"twentysecond",0
"twentyseven",0
"twentyseventh",0
"twentysix",0
"twentysixth",0
"twentythird",0
"twentythre",0
"twine",0
"twothird",0
"ultimo",0
"unacquaint",0
"unanim",0
"unavoid",0
"unced",0
"uncertainti",0
"unconced",0
"uncultiv",0
"undealt",0
"undertaken",0
"undertook",0
"underwood",0
"underwritten",0
"undispos",0
"undoubt",0
"undu",0
"unexpend",0
"unfavour",0
"unforeseen",0
"unfortun",0
"unhesit",0
"unimport",0
"uniqu",0
"unmolest",0
"unnam",0
"unnecessari",0
"unoccupi",0
"unproduct",0
"unpurchas",0
"unreason",0
"unsatisfactori",0
"unsettl",0
"unsurvey",0
"untir",0
"untrain",0
"untrammel",0
"untri",0
"untru",0
"unusu",0
"unwilling",0
"unwis",0
"upward",0
"urg",0
"uriah",0
"util",0
"utmost",0
"utrecht",0
"utter",0
"vaccin",0
"valid",0
"valley",0
"vanass",0
"vancouv",0
"vari",0
"various",0
"vast",0
"vaughan",0
"vermilion",0
"vessel",0
"vest",0
"via",0
"vic",0
"vice",0
"vicin",0
"victor",0
"victoria",0
"vigor",0
"vincent",0
"violent",0
"vizt",0
"vocat",0
"voic",0
"void",0
"volum",0
"volunt",0
"voluntari",0
"wabakagego",0
"wabakanyn",0
"wabakanynem",0
"wabakeek",0
"wabakekik",0
"wabakyn",0
"wabaninshop",0
"wabanip",0
"wabaniship",0
"wabasek",0
"wabasekb",0
"wabekenens",0
"wabenos",0
"wabiscow",0
"wabukanyn",0
"wagemak",0
"wagemaki",0
"waggon",0
"wahpiimoosetoosii",0
"wait",0
"wakowush",0
"walk",0
"walsh",0
"walter",0
"wampum",0
"wanabekineyunnung",0
"wanabeyakokaun",0
"wanabitasek",0
"wanabitib",0
"wanipan",0
"want",0
"wapamanischigun",0
"wapang",0
"wapeanojhqua",0
"wapiscow",0
"wapissejunkissycawpowa",0
"waquacomick",0
"ward",0
"ware",0
"warpela",0
"warrant",0
"wasaques",0
"washauwenega",0
"washquart",0
"wast",0
"waswanay",0
"watachewana",0
"watercours",0
"waterhen",0
"waterpow",0
"watersh",0
"waukauosay",0
"wavakanyn",0
"wawaashkung",0
"wawanosh",0
"wawiattin",0
"weak",0
"wealth",0
"weather",0
"wednesday",0
"week",0
"weggishigomin",0
"weghqueta",0
"weguaimekong",0
"weigh",0
"weight",0
"wekemow",0
"welcom",0
"welfar",0
"weller",0
"wemyss",0
"went",0
"wesley",0
"westward",0
"wheat",0
"whenc",0
"whenev",0
"wherein",0
"wheresoev",0
"wherev",0
"whilst",0
"whippoorwil",0
"whit",0
"whitefish",0
"whitehead",0
"wholli",0
"whose",0
"width",0
"wife",0
"wil",0
"wild",0
"williard",0
"willing",0
"willow",0
"winchest",0
"windawtegawinini",0
"windawtegowinini",0
"windigo",0
"windmil",0
"windstorm",0
"winisk",0
"winnepegosi",0
"winnipeg",0
"winnipegoosi",0
"winnipegosi",0
"winter",0
"wisdom",0
"wise",0
"withal",0
"withdraw",0
"witnessth",0
"women",0
"won",0
"woodhous",0
"woodi",0
"word",0
"work",0
"workshop",0
"world",0
"worthi",0
"wrigley",0
"write",0
"wunnumin",0
"wwbekekik",0
"wyandot",0
"xavier",0
"yard",0
"yellowkn",0
"yes",0
"yesno",0
"yoke",0
"york",0
"young",0
"yukon",0
"zeal",0
"zealous",0
"zest",0
"saturday",-0.0101325140553453
"whatsoev",-0.0138800669907208
"first",-0.0147840781646359
"undertak",-0.0161980645947155
"shall",-0.034857647080643
"but",-0.0374317799142182
"villag",-0.0501332108392726
"new",-0.0508433055574937
"headmen",-0.0751003263090635
"direct",-0.0963635239684781
"name",-0.107212101014076
"ammunit",-0.109397717592657
"small",-0.114893391850368
"agreement",-0.14279310579672
"date",-0.14732404954542
"former",-0.156079053666878
"river",-0.160476443469667
"known",-0.163670794092803
"left",-0.166078456307784
"author",-0.186518000189289
"hereunto",-0.188835492268201
"sole",-0.189857422687964
"maintain",-0.207454398970545
"deputi",-0.224909542176104
"fifti",-0.229920222169051
"degre",-0.240622444687392
"western",-0.246643745285401
"provinc",-0.253107731827196
"period",-0.259548148254548
"togeth",-0.259916772151629
"ontario",-0.274797905812169
"countri",-0.280639393147755
"rent",-0.287730084314071
"asid",-0.290759534990275
"sever",-0.292214809671948
"may",-0.322407126024377
"honor",-0.328029478507998
"million",-0.329670048039494
"per",-0.334538244649627
"northern",-0.335892969673027
"line",-0.338076621426833
"lumber",-0.351300694359872
"faith",-0.355529090807636
"now",-0.381635259678764
"twelv",-0.408341342016594
"act",-0.410115335727074
"travel",-0.416253362437268
"diminish",-0.449442860281136
"war",-0.476281952019111
"respect",-0.481268668362671
"situat",-0.483298775643719
"william",-0.490743784887717
"subscrib",-0.491165545480694
"proport",-0.493028688657847
"north",-0.500352455676519
"mile",-0.516259033256987
"latter",-0.520746561638668
"cours",-0.521944385494002
"decemb",-0.550470786813006
"justic",-0.568247121890595
"six",-0.579013780569833
"held",-0.606866124860025
"bound",-0.620868998722145
"interfer",-0.623173417902622
"money",-0.623380888146177
"influenc",-0.625500350161606
"limit",-0.630411277707287
